age,female,level,field1,field2,weight
44,0,2,2308,,141
44,0,2,2309,2314,20
44,0,2,2309,5506,64
44,0,2,2309,6402,76
44,0,2,2309,,1156
44,0,2,2310,2313,102
44,0,2,2310,5200,97
44,0,2,2310,6109,70
44,0,2,2310,,1266
44,0,2,2311,2313,129
44,0,2,2311,2400,97
44,0,2,2311,4901,52
44,0,2,2311,,577
44,0,2,2312,4801,107
44,0,2,2312,,355
44,0,2,2313,,304
44,0,2,2314,2399,270
44,0,2,2314,6003,76
44,0,2,2314,,622
44,0,2,2399,,1016
44,0,2,2400,2414,134
44,0,2,2400,,3739
44,0,2,2401,6004,205
44,0,2,2401,,1318
44,0,2,2402,,336
44,0,2,2404,2408,80
44,0,2,2404,,442
44,0,2,2405,6002,133
44,0,2,2405,,1422
44,0,2,2406,5402,204
44,0,2,2406,5502,46
44,0,2,2406,,4158
44,0,2,2407,2408,65
44,0,2,2407,,1869
44,0,2,2408,2414,97
44,0,2,2408,3601,79
44,0,2,2408,,9803
44,0,2,2409,,399
44,0,2,2412,2414,148
44,0,2,2412,3702,62
44,0,2,2412,,1637
44,0,2,2413,2414,110
44,0,2,2413,2415,45
44,0,2,2413,,370
44,0,2,2414,5007,122
44,0,2,2414,5901,126
44,0,2,2414,6203,75
44,0,2,2414,,6837
44,0,2,2416,,197
44,0,2,2418,,92
44,0,2,2499,,762
44,0,2,2500,,73
44,0,2,2502,,803
44,0,2,2503,2599,116
44,0,2,2503,,667
44,0,2,2504,,160
44,0,2,2599,3600,169
44,0,2,2599,,316
44,0,2,2601,3603,42
44,0,2,2601,,106
44,0,2,2602,3301,62
44,0,2,2602,4801,57
44,0,2,2602,5200,181
44,0,2,2602,5501,52
44,0,2,2602,5506,136
44,0,2,2602,6210,80
44,0,2,2602,6402,65
44,0,2,2602,,960
44,0,2,2603,4901,405
44,0,2,2603,,199
44,0,2,2901,3609,140
44,0,2,2901,,272
44,0,2,3201,,265
44,0,2,3202,,249
44,0,2,3301,3302,171
44,0,2,3301,3600,104
44,0,2,3301,3700,60
44,0,2,3301,4801,580
44,0,2,3301,5501,182
44,0,2,3301,5502,98
44,0,2,3301,5506,285
44,0,2,3301,5507,63
44,0,2,3301,6001,52
44,0,2,3301,6212,86
44,0,2,3301,6402,233
44,0,2,3301,,5010
44,0,2,3302,6001,92
44,0,2,3302,,185
44,0,2,3401,3700,205
44,0,2,3401,,2021
44,0,2,3600,3700,132
44,0,2,3600,5003,272
44,0,2,3600,5004,247
44,0,2,3600,5200,428
44,0,2,3600,5501,188
44,0,2,3600,5502,161
44,0,2,3600,6106,70
44,0,2,3600,6108,54
44,0,2,3600,6200,53
44,0,2,3600,,13163
44,0,2,3601,3603,129
44,0,2,3601,5501,38
44,0,2,3601,,1222
44,0,2,3603,5200,92
44,0,2,3603,5501,101
44,0,2,3603,6203,232
44,0,2,3603,,488
44,0,2,3604,3699,87
44,0,2,3604,5003,54
44,0,2,3604,,80
44,0,2,3606,,1248
44,0,2,3607,,68
44,0,2,3608,3609,96
44,0,2,3608,4101,134
44,0,2,3608,,905
44,0,2,3609,,1104
44,0,2,3611,,46
44,0,2,3699,,221
44,0,2,3700,4801,132
44,0,2,3700,5007,63
44,0,2,3700,5098,68
44,0,2,3700,5501,341
44,0,2,3700,6200,96
44,0,2,3700,,2121
44,0,2,3701,,211
44,0,2,3702,5007,250
44,0,2,3702,5501,86
44,0,2,3702,,151
44,0,2,4000,,204
44,0,2,4001,4006,130
44,0,2,4001,4007,54
44,0,2,4001,5506,70
44,0,2,4001,6402,84
44,0,2,4001,,307
44,0,2,4002,6107,41
44,0,2,4002,,71
44,0,2,4005,,127
44,0,2,4006,,54
44,0,2,4007,4801,53
44,0,2,4007,6203,73
44,0,2,4007,,80
44,0,2,4101,6100,55
44,0,2,4101,,2137
44,0,2,4801,5200,67
44,0,2,4801,5506,187
44,0,2,4801,5507,59
44,0,2,4801,6402,175
44,0,2,4801,,3308
44,0,2,4901,5200,74
44,0,2,4901,5506,74
44,0,2,4901,,1784
44,0,2,5000,,54
44,0,2,5003,,3262
44,0,2,5004,,896
44,0,2,5005,,321
44,0,2,5006,,93
44,0,2,5007,,2942
44,0,2,5008,,71
44,0,2,5098,,2789
44,0,2,5200,5301,251
44,0,2,5200,5500,68
44,0,2,5200,5501,110
44,0,2,5200,5503,36
44,0,2,5200,5507,128
44,0,2,5200,6203,153
44,0,2,5200,6402,341
44,0,2,5200,,7439
44,0,2,5201,,38
44,0,2,5202,,57
44,0,2,5205,,119
44,0,2,5206,,56
44,0,2,5299,,196
44,0,2,5301,5506,119
44,0,2,5301,5507,68
44,0,2,5301,6107,281
44,0,2,5301,6207,136
44,0,2,5301,,3760
44,0,2,5401,5506,130
44,0,2,5401,6204,55
44,0,2,5401,,518
44,0,2,5402,,806
44,0,2,5403,,138
44,0,2,5404,,1020
44,0,2,5500,,442
44,0,2,5501,5506,806
44,0,2,5501,6200,43
44,0,2,5501,6201,124
44,0,2,5501,6205,59
44,0,2,5501,6207,247
44,0,2,5501,6402,188
44,0,2,5501,,5304
44,0,2,5502,5506,122
44,0,2,5502,6002,68
44,0,2,5502,,1375
44,0,2,5503,,117
44,0,2,5504,,897
44,0,2,5505,6299,55
44,0,2,5505,,648
44,0,2,5506,6006,93
44,0,2,5506,6402,579
44,0,2,5506,,8307
44,0,2,5507,6402,45
44,0,2,5507,,1155
44,0,2,5601,6107,28
44,0,2,5701,,391
44,0,2,5901,6204,41
44,0,2,5901,,889
44,0,2,6000,,1536
44,0,2,6001,,259
44,0,2,6002,,1099
44,0,2,6004,,726
44,0,2,6005,,255
44,0,2,6006,,256
44,0,2,6007,,129
44,0,2,6100,,834
44,0,2,6102,,134
44,0,2,6103,6110,65
44,0,2,6103,,117
44,0,2,6104,,117
44,0,2,6105,,253
44,0,2,6106,,454
44,0,2,6107,,1749
44,0,2,6108,,501
44,0,2,6109,,1207
44,0,2,6110,,345
44,0,2,6199,,156
44,0,2,6200,6206,169
44,0,2,6200,6402,86
44,0,2,6200,,8883
44,0,2,6201,6203,783
44,0,2,6201,6205,110
44,0,2,6201,6206,80
44,0,2,6201,6207,517
44,0,2,6201,,5616
44,0,2,6203,6204,121
44,0,2,6203,6206,409
44,0,2,6203,6207,153
44,0,2,6203,6212,178
44,0,2,6203,,10974
44,0,2,6204,6209,8
44,0,2,6204,,555
44,0,2,6205,6207,154
44,0,2,6205,,649
44,0,2,6206,6207,446
44,0,2,6206,6210,22
44,0,2,6206,,2327
44,0,2,6207,6402,100
44,0,2,6207,,5774
44,0,2,6209,,1249
44,0,2,6210,,219
44,0,2,6211,,101
44,0,2,6212,,795
44,0,2,6299,,180
44,0,2,6402,,6150
44,0,2,6403,,112
44,0,3,1101,,68
44,0,3,1102,1303,19
44,0,3,1103,,124
44,0,3,1104,,139
44,0,3,1105,,154
44,0,3,1199,,63
44,0,3,1303,,149
44,0,3,1501,,81
44,0,3,1901,3301,90
44,0,3,1901,,451
44,0,3,1902,,261
44,0,3,1903,3302,68
44,0,3,2001,,116
44,0,3,2100,2102,86
44,0,3,2100,6203,204
44,0,3,2100,,332
44,0,3,2101,2102,63
44,0,3,2102,2408,221
44,0,3,2102,3301,55
44,0,3,2102,,71
44,0,3,2300,3301,65
44,0,3,2300,,419
44,0,3,2301,,217
44,0,3,2304,,188
44,0,3,2308,,132
44,0,3,2309,,63
44,0,3,2400,6200,352
44,0,3,2400,,787
44,0,3,2401,,54
44,0,3,2402,,166
44,0,3,2405,,1543
44,0,3,2406,,286
44,0,3,2407,,65
44,0,3,2408,,480
44,0,3,2409,,117
44,0,3,2412,,356
44,0,3,2413,,159
44,0,3,2414,,538
44,0,3,2418,,47
44,0,3,2502,,68
44,0,3,2602,3301,152
44,0,3,2602,5507,81
44,0,3,2602,,96
44,0,3,2603,,199
44,0,3,2901,,117
44,0,3,3301,3606,74
44,0,3,3301,4901,118
44,0,3,3301,6402,73
44,0,3,3301,,1144
44,0,3,3302,,91
44,0,3,3401,,158
44,0,3,3600,5003,213
44,0,3,3600,5004,241
44,0,3,3600,5502,101
44,0,3,3600,5507,123
44,0,3,3600,,2686
44,0,3,3601,5003,200
44,0,3,3601,,1358
44,0,3,3602,,86
44,0,3,3603,5003,91
44,0,3,3603,,460
44,0,3,3605,,43
44,0,3,3606,,423
44,0,3,3608,3699,48
44,0,3,3608,4101,61
44,0,3,3609,,78
44,0,3,3699,3700,83
44,0,3,3699,,39
44,0,3,3700,4801,86
44,0,3,3700,5007,249
44,0,3,3700,,824
44,0,3,3701,5501,132
44,0,3,3701,,56
44,0,3,4002,6200,62
44,0,3,4006,6007,45
44,0,3,4006,6107,64
44,0,3,4801,5007,66
44,0,3,4801,5506,246
44,0,3,4801,,20
44,0,3,4901,,240
44,0,3,5000,,25
44,0,3,5001,5007,30
44,0,3,5003,,1954
44,0,3,5004,,329
44,0,3,5005,5501,40
44,0,3,5007,,1117
44,0,3,5008,,122
44,0,3,5200,5301,108
44,0,3,5200,6100,49
44,0,3,5200,6109,68
44,0,3,5200,,2061
44,0,3,5299,,68
44,0,3,5401,,138
44,0,3,5403,6402,63
44,0,3,5501,6201,27
44,0,3,5501,6207,21
44,0,3,5501,,850
44,0,3,5504,,53
44,0,3,5505,,73
44,0,3,5506,,886
44,0,3,5507,,199
44,0,3,5901,,88
44,0,3,6000,,320
44,0,3,6002,,664
44,0,3,6006,,82
44,0,3,6102,,149
44,0,3,6105,,98
44,0,3,6106,,173
44,0,3,6107,,260
44,0,3,6108,,445
44,0,3,6200,,189
44,0,3,6201,,342
44,0,3,6203,,867
44,0,3,6206,,291
44,0,3,6207,,936
44,0,3,6210,,60
44,0,3,6212,,77
44,0,3,6402,,1200
44,1,0,,,1289188
44,1,1,1100,6107,64
44,1,1,1100,,264
44,1,1,1101,,154
44,1,1,1102,,113
44,1,1,1103,,1042
44,1,1,1104,4002,108
44,1,1,1104,,414
44,1,1,1105,6107,77
44,1,1,1105,,315
44,1,1,1199,,338
44,1,1,1301,2300,85
44,1,1,1301,2901,71
44,1,1,1301,3600,34
44,1,1,1301,,1069
44,1,1,1302,,190
44,1,1,1303,2400,56
44,1,1,1303,6107,114
44,1,1,1303,,230
44,1,1,1401,2300,89
44,1,1,1401,2406,80
44,1,1,1401,3301,152
44,1,1,1401,6006,101
44,1,1,1401,,2089
44,1,1,1501,2602,50
44,1,1,1501,3301,145
44,1,1,1501,3402,204
44,1,1,1501,5502,265
44,1,1,1501,,838
44,1,1,1901,1902,131
44,1,1,1901,1903,115
44,1,1,1901,1904,431
44,1,1,1901,2001,85
44,1,1,1901,2602,131
44,1,1,1901,3301,534
44,1,1,1901,5200,137
44,1,1,1901,5301,38
44,1,1,1901,5506,61
44,1,1,1901,6000,213
44,1,1,1901,6001,97
44,1,1,1901,6004,44
44,1,1,1901,6005,123
44,1,1,1901,6100,142
44,1,1,1901,6203,150
44,1,1,1901,6402,79
44,1,1,1901,,12327
44,1,1,1902,1903,239
44,1,1,1902,1904,316
44,1,1,1902,2602,146
44,1,1,1902,3301,120
44,1,1,1902,3608,59
44,1,1,1902,4801,58
44,1,1,1902,5200,67
44,1,1,1902,6200,104
44,1,1,1902,6206,21
44,1,1,1902,6299,34
44,1,1,1902,,4124
44,1,1,1903,1904,568
44,1,1,1903,,1276
44,1,1,1904,2602,44
44,1,1,1904,5200,72
44,1,1,1904,6000,42
44,1,1,1904,6004,80
44,1,1,1904,6200,128
44,1,1,1904,6206,177
44,1,1,1904,,1629
44,1,1,2001,6203,38
44,1,1,2001,,517
44,1,1,2100,2300,126
44,1,1,2100,3301,55
44,1,1,2100,5200,68
44,1,1,2100,6200,60
44,1,1,2100,6203,73
44,1,1,2100,,1774
44,1,1,2101,,205
44,1,1,2102,2407,207
44,1,1,2102,3301,158
44,1,1,2102,3700,89
44,1,1,2102,3702,81
44,1,1,2102,6107,92
44,1,1,2102,6200,129
44,1,1,2102,6203,201
44,1,1,2102,6206,86
44,1,1,2102,,5033
44,1,1,2105,5200,139
44,1,1,2105,,945
44,1,1,2106,2305,106
44,1,1,2106,,334
44,1,1,2107,2300,123
44,1,1,2107,6299,126
44,1,1,2107,,710
44,1,1,2201,,89
44,1,1,2300,2313,119
44,1,1,2300,3301,41
44,1,1,2300,3600,153
44,1,1,2300,5200,86
44,1,1,2300,5500,78
44,1,1,2300,5507,65
44,1,1,2300,6002,37
44,1,1,2300,6102,118
44,1,1,2300,6107,142
44,1,1,2300,6200,290
44,1,1,2300,6203,302
44,1,1,2300,6206,154
44,1,1,2300,6209,54
44,1,1,2300,6402,214
44,1,1,2300,,20504
44,1,1,2303,,61
44,1,1,2304,2306,38
44,1,1,2304,2307,71
44,1,1,2304,2310,745
44,1,1,2304,2311,71
44,1,1,2304,2314,206
44,1,1,2304,2901,87
44,1,1,2304,3301,65
44,1,1,2304,5200,417
44,1,1,2304,5404,109
44,1,1,2304,5507,45
44,1,1,2304,6000,145
44,1,1,2304,,19191
44,1,1,2305,2308,86
44,1,1,2305,2314,119
44,1,1,2305,2399,56
44,1,1,2305,,214
44,1,1,2306,2313,356
44,1,1,2306,2399,38
44,1,1,2306,,1837
44,1,1,2307,3301,64
44,1,1,2307,5200,49
44,1,1,2307,5403,27
44,1,1,2307,,4531
44,1,1,2308,5201,111
44,1,1,2308,6004,57
44,1,1,2308,,245
44,1,1,2309,,2031
44,1,1,2310,,1937
44,1,1,2311,4901,126
44,1,1,2311,,482
44,1,1,2312,,890
44,1,1,2313,3402,76
44,1,1,2313,5502,50
44,1,1,2313,,1736
44,1,1,2314,6004,87
44,1,1,2314,,1959
44,1,1,2399,2901,61
44,1,1,2399,6212,194
44,1,1,2399,,700
44,1,1,2400,2414,185
44,1,1,2400,,1249
44,1,1,2401,2414,109
44,1,1,2401,,170
44,1,1,2402,,128
44,1,1,2403,,222
44,1,1,2405,,1201
44,1,1,2406,,1013
44,1,1,2407,,1177
44,1,1,2408,3700,144
44,1,1,2408,5506,219
44,1,1,2408,,1503
44,1,1,2411,,40
44,1,1,2412,,539
44,1,1,2413,,155
44,1,1,2414,,540
44,1,1,2499,,214
44,1,1,2502,,405
44,1,1,2503,5008,51
44,1,1,2599,3301,107
44,1,1,2599,6004,68
44,1,1,2599,,202
44,1,1,2601,2603,70
44,1,1,2601,6206,159
44,1,1,2601,,783
44,1,1,2602,3301,121
44,1,1,2602,3401,123
44,1,1,2602,3600,252
44,1,1,2602,4001,82
44,1,1,2602,6002,90
44,1,1,2602,6006,215
44,1,1,2602,6201,122
44,1,1,2602,6210,132
44,1,1,2602,6402,73
44,1,1,2602,,3129
44,1,1,2603,5501,62
44,1,1,2603,5506,162
44,1,1,2603,6004,227
44,1,1,2603,,767
44,1,1,2901,5404,53
44,1,1,2901,5500,35
44,1,1,2901,5507,36
44,1,1,2901,6000,78
44,1,1,2901,6199,73
44,1,1,2901,6206,257
44,1,1,2901,6209,161
44,1,1,2901,,6251
44,1,1,3201,,107
44,1,1,3202,,1456
44,1,1,3301,3302,92
44,1,1,3301,3401,197
44,1,1,3301,4801,65
44,1,1,3301,4901,77
44,1,1,3301,5200,364
44,1,1,3301,5506,44
44,1,1,3301,6000,150
44,1,1,3301,6001,140
44,1,1,3301,6004,67
44,1,1,3301,6006,140
44,1,1,3301,6203,86
44,1,1,3301,6299,73
44,1,1,3301,6402,275
44,1,1,3301,,12370
44,1,1,3302,,785
44,1,1,3401,5507,132
44,1,1,3401,6105,22
44,1,1,3401,,6409
44,1,1,3402,,421
44,1,1,3600,3700,86
44,1,1,3600,5003,253
44,1,1,3600,5200,68
44,1,1,3600,6006,42
44,1,1,3600,6106,310
44,1,1,3600,6107,333
44,1,1,3600,,8148
44,1,1,3601,3603,68
44,1,1,3601,6107,106
44,1,1,3601,,405
44,1,1,3602,,207
44,1,1,3603,5003,33
44,1,1,3603,,441
44,1,1,3604,,438
44,1,1,3605,5003,39
44,1,1,3605,,154
44,1,1,3606,5200,144
44,1,1,3606,,765
44,1,1,3608,,1018
44,1,1,3609,,370
44,1,1,3699,,276
44,1,1,3700,5098,153
44,1,1,3700,5200,45
44,1,1,3700,6201,98
44,1,1,3700,6202,112
44,1,1,3700,,2048
44,1,1,3701,,230
44,1,1,3702,5501,182
44,1,1,3702,,206
44,1,1,4000,,963
44,1,1,4001,5200,343
44,1,1,4001,5506,30
44,1,1,4001,6200,81
44,1,1,4001,6201,83
44,1,1,4001,,190
44,1,1,4002,4101,62
44,1,1,4002,6100,62
44,1,1,4002,6107,102
44,1,1,4002,6199,194
44,1,1,4002,,984
44,1,1,4006,,344
44,1,1,4007,4801,202
44,1,1,4007,5200,68
44,1,1,4007,,326
44,1,1,4101,6107,65
44,1,1,4101,6206,139
44,1,1,4101,6211,30
44,1,1,4101,,3160
44,1,1,4801,5507,76
44,1,1,4801,6001,117
44,1,1,4801,6004,64
44,1,1,4801,6203,120
44,1,1,4801,,1366
44,1,1,4901,5507,83
44,1,1,4901,6201,231
44,1,1,4901,,736
44,1,1,5000,,90
44,1,1,5002,,81
44,1,1,5003,5004,264
44,1,1,5003,5200,67
44,1,1,5003,6002,133
44,1,1,5003,6107,64
44,1,1,5003,6108,99
44,1,1,5003,,2362
44,1,1,5004,5504,171
44,1,1,5004,,789
44,1,1,5006,,67
44,1,1,5007,,399
44,1,1,5008,,64
44,1,1,5098,5404,66
44,1,1,5098,6200,83
44,1,1,5098,,6128
44,1,1,5102,,206
44,1,1,5200,5301,340
44,1,1,5200,5404,91
44,1,1,5200,5503,102
44,1,1,5200,5506,154
44,1,1,5200,5507,997
44,1,1,5200,6002,151
44,1,1,5200,6004,110
44,1,1,5200,6007,51
44,1,1,5200,6107,79
44,1,1,5200,6109,75
44,1,1,5200,6199,48
44,1,1,5200,6200,188
44,1,1,5200,6203,190
44,1,1,5200,,22655
44,1,1,5201,,79
44,1,1,5202,,16
44,1,1,5203,,584
44,1,1,5205,,67
44,1,1,5206,6207,30
44,1,1,5206,,222
44,1,1,5299,,825
44,1,1,5301,5503,90
44,1,1,5301,5507,376
44,1,1,5301,6203,23
44,1,1,5301,,7842
44,1,1,5401,,470
44,1,1,5402,,102
44,1,1,5403,5507,150
44,1,1,5403,6100,354
44,1,1,5403,6109,34
44,1,1,5403,,2236
44,1,1,5404,6203,87
44,1,1,5404,,7561
44,1,1,5500,6402,75
44,1,1,5500,,757
44,1,1,5501,5506,67
44,1,1,5501,6004,74
44,1,1,5501,6200,56
44,1,1,5501,6201,87
44,1,1,5501,6207,102
44,1,1,5501,6402,62
44,1,1,5501,,4784
44,1,1,5502,5507,105
44,1,1,5502,6006,84
44,1,1,5502,6107,142
44,1,1,5502,,1744
44,1,1,5503,5507,66
44,1,1,5503,,573
44,1,1,5504,5506,61
44,1,1,5504,,598
44,1,1,5505,,517
44,1,1,5506,6103,122
44,1,1,5506,6203,214
44,1,1,5506,,6644
44,1,1,5507,6299,60
44,1,1,5507,6402,206
44,1,1,5507,,8306
44,1,1,5599,,157
44,1,1,5601,,46
44,1,1,5701,6000,11
44,1,1,5901,6203,81
44,1,1,5901,,327
44,1,1,6000,6001,28
44,1,1,6000,6004,114
44,1,1,6000,6100,111
44,1,1,6000,,5355
44,1,1,6001,,1273
44,1,1,6002,6200,215
44,1,1,6002,6203,177
44,1,1,6002,,1158
44,1,1,6003,6200,120
44,1,1,6003,,462
44,1,1,6004,6006,72
44,1,1,6004,6007,212
44,1,1,6004,6200,325
44,1,1,6004,6206,172
44,1,1,6004,6212,85
44,1,1,6004,,6797
44,1,1,6005,,1195
44,1,1,6006,6099,108
44,1,1,6006,6107,37
44,1,1,6006,6402,121
44,1,1,6006,,906
44,1,1,6007,,737
44,1,1,6100,6402,81
44,1,1,6100,,1970
44,1,1,6102,,901
44,1,1,6103,6104,90
44,1,1,6103,6107,9
44,1,1,6103,,2439
44,1,1,6104,6110,108
44,1,1,6104,,1131
44,1,1,6105,6109,256
44,1,1,6105,6201,95
44,1,1,6105,,2285
44,1,1,6106,,376
44,1,1,6107,6200,58
44,1,1,6107,6201,73
44,1,1,6107,6203,211
44,1,1,6107,6206,267
44,1,1,6107,,40976
44,1,1,6108,,2299
44,1,1,6109,6201,50
44,1,1,6109,,4892
44,1,1,6110,,801
44,1,1,6199,,655
44,1,1,6200,6201,602
44,1,1,6200,6203,124
44,1,1,6200,6206,302
44,1,1,6200,6207,145
44,1,1,6200,,20164
44,1,1,6201,6203,457
44,1,1,6201,6206,141
44,1,1,6201,6207,775
44,1,1,6201,,27342
44,1,1,6203,6204,172
44,1,1,6203,6206,611
44,1,1,6203,6207,101
44,1,1,6203,6209,175
44,1,1,6203,6211,124
44,1,1,6203,6212,190
44,1,1,6203,,31904
44,1,1,6204,6206,102
44,1,1,6204,,920
44,1,1,6205,,954
44,1,1,6206,6210,59
44,1,1,6206,6211,51
44,1,1,6206,6212,121
44,1,1,6206,6299,41
44,1,1,6206,,10734
44,1,1,6207,6210,70
44,1,1,6207,6299,137
44,1,1,6207,,4944
44,1,1,6209,6210,137
44,1,1,6209,,3863
44,1,1,6210,,1894
44,1,1,6211,,3069
44,1,1,6212,,2347
44,1,1,6299,,955
44,1,1,6402,,3508
44,1,2,1100,,206
44,1,2,1101,,172
44,1,2,1102,,103
44,1,2,1103,,606
44,1,2,1104,4002,66
44,1,2,1104,,152
44,1,2,1105,,17
44,1,2,1301,1303,72
44,1,2,1301,1401,55
44,1,2,1301,3301,183
44,1,2,1301,5501,63
44,1,2,1301,5504,64
44,1,2,1301,,229
44,1,2,1302,3602,121
44,1,2,1302,,67
44,1,2,1303,,252
44,1,2,1401,2400,91
44,1,2,1401,5601,86
44,1,2,1401,,1978
44,1,2,1501,2602,155
44,1,2,1501,3301,221
44,1,2,1501,5007,49
44,1,2,1501,5200,127
44,1,2,1501,5404,11
44,1,2,1501,5505,86
44,1,2,1501,5507,220
44,1,2,1501,6001,83
44,1,2,1501,,1425
44,1,2,1901,1902,316
44,1,2,1901,1903,37
44,1,2,1901,1904,219
44,1,2,1901,2300,137
44,1,2,1901,2301,45
44,1,2,1901,2310,84
44,1,2,1901,2314,129
44,1,2,1901,2602,83
44,1,2,1901,3301,221
44,1,2,1901,5301,64
44,1,2,1901,5501,69
44,1,2,1901,5507,61
44,1,2,1901,6000,79
44,1,2,1901,6004,124
44,1,2,1901,6007,170
44,1,2,1901,6201,77
44,1,2,1901,6203,101
44,1,2,1901,6206,67
44,1,2,1901,6209,67
44,1,2,1901,6402,478
44,1,2,1901,,5199
44,1,2,1902,1903,54
44,1,2,1902,1904,55
44,1,2,1902,2602,62
44,1,2,1902,2603,32
44,1,2,1902,3301,85
44,1,2,1902,6000,83
44,1,2,1902,,1792
44,1,2,1903,3301,136
44,1,2,1903,6001,146
44,1,2,1903,,507
44,1,2,1904,6206,87
44,1,2,1904,,583
44,1,2,2001,,241
44,1,2,2100,2105,284
44,1,2,2100,6206,64
44,1,2,2100,,1002
44,1,2,2101,,101
44,1,2,2102,2400,66
44,1,2,2102,2408,115
44,1,2,2102,3700,124
44,1,2,2102,6002,113
44,1,2,2102,,3387
44,1,2,2105,,339
44,1,2,2106,,10
44,1,2,2107,,368
44,1,2,2201,,80
44,1,2,2300,2303,106
44,1,2,2300,2307,111
44,1,2,2300,2601,84
44,1,2,2300,3301,62
44,1,2,2300,3501,77
44,1,2,2300,3600,193
44,1,2,2300,4101,193
44,1,2,2300,5200,199
44,1,2,2300,5203,109
44,1,2,2300,5402,113
44,1,2,2300,5501,111
44,1,2,2300,5503,101
44,1,2,2300,,18466
44,1,2,2301,2310,147
44,1,2,2301,,576
44,1,2,2303,2304,108
44,1,2,2303,,450
44,1,2,2304,2307,69
44,1,2,2304,2310,725
44,1,2,2304,2312,114
44,1,2,2304,2901,59
44,1,2,2304,3301,64
44,1,2,2304,5200,281
44,1,2,2304,5299,74
44,1,2,2304,5501,22
44,1,2,2304,5507,60
44,1,2,2304,6002,60
44,1,2,2304,6200,7
44,1,2,2304,6201,165
44,1,2,2304,6207,87
44,1,2,2304,,14102
44,1,2,2305,2307,140
44,1,2,2305,2308,28
44,1,2,2305,,852
44,1,2,2306,2308,326
44,1,2,2306,5200,40
44,1,2,2306,,1058
44,1,2,2307,5200,42
44,1,2,2307,,1266
44,1,2,2308,,122
44,1,2,2309,3301,46
44,1,2,2309,3700,228
44,1,2,2309,5003,26
44,1,2,2309,5200,129
44,1,2,2309,6109,55
44,1,2,2309,,1020
44,1,2,2310,2311,68
44,1,2,2310,2313,91
44,1,2,2310,5507,71
44,1,2,2310,6203,31
44,1,2,2310,,2712
44,1,2,2311,2313,78
44,1,2,2311,6109,134
44,1,2,2311,,1136
44,1,2,2312,,1356
44,1,2,2313,3301,118
44,1,2,2313,3302,53
44,1,2,2313,3402,90
44,1,2,2313,4901,103
44,1,2,2313,5200,53
44,1,2,2313,5506,26
44,1,2,2313,6001,147
44,1,2,2313,6003,75
44,1,2,2313,6199,93
44,1,2,2313,,1678
44,1,2,2314,5502,118
44,1,2,2314,6007,115
44,1,2,2314,,1470
44,1,2,2399,,564
44,1,2,2400,2413,66
44,1,2,2400,6204,109
44,1,2,2400,,1365
44,1,2,2401,2414,144
44,1,2,2402,3600,108
44,1,2,2402,,92
44,1,2,2404,2408,328
44,1,2,2404,,240
44,1,2,2405,2412,92
44,1,2,2405,2901,77
44,1,2,2405,,832
44,1,2,2406,,666
44,1,2,2407,6207,171
44,1,2,2407,,346
44,1,2,2408,2414,69
44,1,2,2408,,1406
44,1,2,2409,,404
44,1,2,2410,2415,111
44,1,2,2410,,86
44,1,2,2412,,238
44,1,2,2414,5506,47
44,1,2,2414,,630
44,1,2,2499,,84
44,1,2,2500,,142
44,1,2,2502,,71
44,1,2,2503,,102
44,1,2,2504,,95
44,1,2,2601,2602,64
44,1,2,2601,5502,77
44,1,2,2601,5505,140
44,1,2,2601,,875
44,1,2,2602,3301,557
44,1,2,2602,3402,75
44,1,2,2602,3600,311
44,1,2,2602,3700,46
44,1,2,2602,4001,53
44,1,2,2602,5200,246
44,1,2,2602,5501,130
44,1,2,2602,5506,285
44,1,2,2602,6200,96
44,1,2,2602,6402,136
44,1,2,2602,,2363
44,1,2,2603,5506,160
44,1,2,2603,6200,46
44,1,2,2603,,689
44,1,2,2901,3501,274
44,1,2,2901,5200,211
44,1,2,2901,5203,212
44,1,2,2901,6100,67
44,1,2,2901,6110,64
44,1,2,2901,6199,45
44,1,2,2901,,2159
44,1,2,3202,5506,63
44,1,2,3202,6206,98
44,1,2,3202,,354
44,1,2,3301,3302,85
44,1,2,3301,3402,161
44,1,2,3301,3600,107
44,1,2,3301,3700,51
44,1,2,3301,5200,426
44,1,2,3301,5502,91
44,1,2,3301,5506,231
44,1,2,3301,6000,73
44,1,2,3301,6001,171
44,1,2,3301,6002,205
44,1,2,3301,6402,445
44,1,2,3301,,12735
44,1,2,3302,6002,122
44,1,2,3302,,718
44,1,2,3401,,3893
44,1,2,3402,,356
44,1,2,3501,5507,62
44,1,2,3501,,342
44,1,2,3600,4007,68
44,1,2,3600,5003,36
44,1,2,3600,5004,73
44,1,2,3600,5098,56
44,1,2,3600,5200,180
44,1,2,3600,5205,77
44,1,2,3600,5506,54
44,1,2,3600,5507,180
44,1,2,3600,6107,248
44,1,2,3600,6109,562
44,1,2,3600,6199,64
44,1,2,3600,6402,102
44,1,2,3600,,11725
44,1,2,3601,5003,79
44,1,2,3601,5200,140
44,1,2,3601,,989
44,1,2,3602,,365
44,1,2,3603,3606,132
44,1,2,3603,6105,57
44,1,2,3603,,395
44,1,2,3604,3699,114
44,1,2,3604,6006,21
44,1,2,3604,,283
44,1,2,3606,,607
44,1,2,3608,4101,70
44,1,2,3608,,892
44,1,2,3609,,721
44,1,2,3611,,51
44,1,2,3699,5003,124
44,1,2,3699,,316
44,1,2,3700,5003,69
